dataset,subject,outcome,stage,policy,model,grid,analysis_group,config_id,source_prediction_sha256,budget_fraction,alerts,true_alerts,false_alerts,precision,recall,lift,exploratory
uci697,all,dropout_vs_all_other,semester1,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,450,428,22,0.9511111111111111,0.3011963406052076,2.961094690749863,False
uci697,all,dropout_vs_all_other,semester1,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,892,746,146,0.8363228699551569,0.5249824067558058,2.6037244030130995,False
uci697,all,dropout_vs_all_other,semester1,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_all_other__semester1__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1334,968,366,0.7256371814092953,0.681210415200563,2.2591265943382988,False
uci697,all,dropout_vs_graduate,enrollment,full,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,184,5,0.9735449735449735,0.1294862772695285,2.486958658668722,False
uci697,all,dropout_vs_graduate,enrollment,full,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,338,33,0.9110512129380054,0.2378606615059817,2.327315906379282,False
uci697,all,dropout_vs_graduate,enrollment,full,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,573,160,0.781718963165075,0.4032371569317382,1.996931623004379,False
uci697,all,dropout_vs_graduate,enrollment,full,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,766,330,0.698905109489051,0.5390570021111893,1.7853803993281177,False
uci697,all,dropout_vs_graduate,enrollment,full,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,182,7,0.9629629629629629,0.12807881773399016,2.4599264993353662,False
uci697,all,dropout_vs_graduate,enrollment,full,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,340,31,0.9164420485175202,0.23926812104152007,2.341087006417029,False
uci697,all,dropout_vs_graduate,enrollment,full,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,582,151,0.7939972714870396,0.4095707248416608,2.028297041166751,False
uci697,all,dropout_vs_graduate,enrollment,full,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,770,326,0.7025547445255474,0.541871921182266,1.7947035345726512,False
uci697,all,dropout_vs_graduate,enrollment,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,118,71,0.6243386243386243,0.08304011259676285,1.5948974006679846,False
uci697,all,dropout_vs_graduate,enrollment,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,217,154,0.5849056603773585,0.15270935960591134,1.4941643540955745,False
uci697,all,dropout_vs_graduate,enrollment,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,409,324,0.557980900409277,0.28782547501759326,1.4253840031567033,False
uci697,all,dropout_vs_graduate,enrollment,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,569,527,0.5191605839416058,0.4004222378606615,1.326215988534855,False
uci697,all,dropout_vs_graduate,enrollment,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,125,64,0.6613756613756614,0.08796622097114708,1.6895099583347297,False
uci697,all,dropout_vs_graduate,enrollment,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,217,154,0.5849056603773585,0.15270935960591134,1.4941643540955745,False
uci697,all,dropout_vs_graduate,enrollment,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,381,352,0.519781718963165,0.2681210415200563,1.3278027022071,False
uci697,all,dropout_vs_graduate,enrollment,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,540,556,0.4927007299270073,0.3800140745953554,1.2586232580119892,False
uci697,all,dropout_vs_graduate,enrollment,loo__age_at_enrollment,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__age_at_enrollment__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,183,6,0.9682539682539683,0.12878254750175933,2.473442579002044,True
uci697,all,dropout_vs_graduate,enrollment,loo__age_at_enrollment,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__age_at_enrollment__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,338,33,0.9110512129380054,0.2378606615059817,2.327315906379282,True
uci697,all,dropout_vs_graduate,enrollment,loo__age_at_enrollment,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__age_at_enrollment__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,574,159,0.7830832196452933,0.4039408866995074,2.0004166694668646,True
uci697,all,dropout_vs_graduate,enrollment,loo__age_at_enrollment,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__age_at_enrollment__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,761,335,0.6943430656934306,0.5355383532723434,1.7737264802724513,True
uci697,all,dropout_vs_graduate,enrollment,loo__displaced,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__displaced__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,184,5,0.9735449735449735,0.1294862772695285,2.486958658668722,True
uci697,all,dropout_vs_graduate,enrollment,loo__displaced,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__displaced__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,340,31,0.9164420485175202,0.23926812104152007,2.341087006417029,True
uci697,all,dropout_vs_graduate,enrollment,loo__displaced,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__displaced__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,578,155,0.7885402455661664,0.4067558057705841,2.014356855316808,True
uci697,all,dropout_vs_graduate,enrollment,loo__displaced,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__displaced__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,761,335,0.6943430656934306,0.5355383532723434,1.7737264802724513,True
uci697,all,dropout_vs_graduate,enrollment,loo__educational_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__educational_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,184,5,0.9735449735449735,0.1294862772695285,2.486958658668722,True
uci697,all,dropout_vs_graduate,enrollment,loo__educational_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__educational_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,339,32,0.9137466307277629,0.23856439127375087,2.3342014563981555,True
uci697,all,dropout_vs_graduate,enrollment,loo__educational_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__educational_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,572,161,0.7803547066848567,0.40253342716396906,1.993446576541893,True
uci697,all,dropout_vs_graduate,enrollment,loo__educational_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__educational_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,764,332,0.6970802919708029,0.5376495425756509,1.780718831705851,True
uci697,all,dropout_vs_graduate,enrollment,loo__gender,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__gender__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,183,6,0.9682539682539683,0.12878254750175933,2.473442579002044,True
uci697,all,dropout_vs_graduate,enrollment,loo__gender,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__gender__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,341,30,0.9191374663072777,0.23997185080928923,2.3479725564359026,True
uci697,all,dropout_vs_graduate,enrollment,loo__gender,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__gender__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,573,160,0.781718963165075,0.4032371569317382,1.996931623004379,True
uci697,all,dropout_vs_graduate,enrollment,loo__gender,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__gender__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,754,342,0.6879562043795621,0.5306122448979592,1.7574109935945181,True
uci697,all,dropout_vs_graduate,enrollment,loo__international,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__international__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,184,5,0.9735449735449735,0.1294862772695285,2.486958658668722,True
uci697,all,dropout_vs_graduate,enrollment,loo__international,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__international__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,338,33,0.9110512129380054,0.2378606615059817,2.327315906379282,True
uci697,all,dropout_vs_graduate,enrollment,loo__international,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__international__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,573,160,0.781718963165075,0.4032371569317382,1.996931623004379,True
uci697,all,dropout_vs_graduate,enrollment,loo__international,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__international__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,766,330,0.698905109489051,0.5390570021111893,1.7853803993281177,True
uci697,all,dropout_vs_graduate,enrollment,loo__marital_status,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__marital_status__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,185,4,0.9788359788359788,0.1301900070372977,2.5004747383354,True
uci697,all,dropout_vs_graduate,enrollment,loo__marital_status,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__marital_status__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,338,33,0.9110512129380054,0.2378606615059817,2.327315906379282,True
uci697,all,dropout_vs_graduate,enrollment,loo__marital_status,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__marital_status__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,580,153,0.791268758526603,0.40816326530612246,2.02132694824178,True
uci697,all,dropout_vs_graduate,enrollment,loo__marital_status,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__marital_status__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,760,336,0.6934306569343066,0.5348346235045742,1.771395696461318,True
uci697,all,dropout_vs_graduate,enrollment,loo__nacionality,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__nacionality__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,184,5,0.9735449735449735,0.1294862772695285,2.486958658668722,True
uci697,all,dropout_vs_graduate,enrollment,loo__nacionality,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__nacionality__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,338,33,0.9110512129380054,0.2378606615059817,2.327315906379282,True
uci697,all,dropout_vs_graduate,enrollment,loo__nacionality,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__nacionality__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,573,160,0.781718963165075,0.4032371569317382,1.996931623004379,True
uci697,all,dropout_vs_graduate,enrollment,loo__nacionality,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__loo__nacionality__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,766,330,0.698905109489051,0.5390570021111893,1.7853803993281177,True
uci697,all,dropout_vs_graduate,enrollment,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,182,7,0.9629629629629629,0.12807881773399016,2.4599264993353662,False
uci697,all,dropout_vs_graduate,enrollment,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,336,35,0.9056603773584906,0.23645320197044334,2.3135448063415347,False
uci697,all,dropout_vs_graduate,enrollment,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,572,161,0.7803547066848567,0.40253342716396906,1.993446576541893,False
uci697,all,dropout_vs_graduate,enrollment,no_direct_personal,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,755,341,0.6888686131386861,0.5313159746657283,1.7597417774056512,False
uci697,all,dropout_vs_graduate,enrollment,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,180,9,0.9523809523809523,0.1266713581984518,2.4328943400020107,False
uci697,all,dropout_vs_graduate,enrollment,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,339,32,0.9137466307277629,0.23856439127375087,2.3342014563981555,False
uci697,all,dropout_vs_graduate,enrollment,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,582,151,0.7939972714870396,0.4095707248416608,2.028297041166751,False
uci697,all,dropout_vs_graduate,enrollment,no_direct_personal,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,761,335,0.6943430656934306,0.5355383532723434,1.7737264802724513,False
uci697,all,dropout_vs_graduate,enrollment,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,139,50,0.7354497354497355,0.09781843771991555,1.8787350736682193,False
uci697,all,dropout_vs_graduate,enrollment,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,257,114,0.692722371967655,0.18085855031667838,1.769586354850519,False
uci697,all,dropout_vs_graduate,enrollment,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,455,278,0.6207366984993179,0.32019704433497537,1.5856961404310512,False
uci697,all,dropout_vs_graduate,enrollment,no_family_financial,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,629,467,0.573905109489051,0.4426460239268121,1.466063017202854,False
uci697,all,dropout_vs_graduate,enrollment,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,136,53,0.7195767195767195,0.09570724841660802,1.8381868346681858,False
uci697,all,dropout_vs_graduate,enrollment,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,244,127,0.6576819407008087,0.1717100633356791,1.6800742046051622,False
uci697,all,dropout_vs_graduate,enrollment,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,445,288,0.607094133697135,0.3131597466572836,1.550845675806193,False
uci697,all,dropout_vs_graduate,enrollment,no_family_financial,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,617,479,0.5629562043795621,0.434201266713582,1.4380936114692542,False
uci697,all,dropout_vs_graduate,enrollment,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,183,6,0.9682539682539683,0.12878254750175933,2.473442579002044,False
uci697,all,dropout_vs_graduate,enrollment,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,341,30,0.9191374663072777,0.23997185080928923,2.3479725564359026,False
uci697,all,dropout_vs_graduate,enrollment,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,574,159,0.7830832196452933,0.4039408866995074,2.0004166694668646,False
uci697,all,dropout_vs_graduate,enrollment,targeted_gender_special_needs,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,756,340,0.6897810218978102,0.5320197044334976,1.7620725612167847,False
uci697,all,dropout_vs_graduate,enrollment,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,180,9,0.9523809523809523,0.1266713581984518,2.4328943400020107,False
uci697,all,dropout_vs_graduate,enrollment,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,338,33,0.9110512129380054,0.2378606615059817,2.327315906379282,False
uci697,all,dropout_vs_graduate,enrollment,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,583,150,0.7953615279672579,0.41027445460942996,2.0317820876292374,False
uci697,all,dropout_vs_graduate,enrollment,targeted_gender_special_needs,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,761,335,0.6943430656934306,0.5355383532723434,1.7737264802724513,False
uci697,all,dropout_vs_graduate,semester1,full,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,189,0,1.0,0.1330049261083744,2.554539057002111,False
uci697,all,dropout_vs_graduate,semester1,full,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,366,5,0.9865229110512129,0.25756509500351865,2.520111306907743,False
uci697,all,dropout_vs_graduate,semester1,full,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,664,69,0.9058663028649386,0.4672765657987333,2.314070851090589,False
uci697,all,dropout_vs_graduate,semester1,full,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__full__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,890,206,0.8120437956204379,0.6263194933145672,2.0743975919086486,False
uci697,all,dropout_vs_graduate,semester1,full,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,184,5,0.9735449735449735,0.1294862772695285,2.486958658668722,False
uci697,all,dropout_vs_graduate,semester1,full,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,366,5,0.9865229110512129,0.25756509500351865,2.520111306907743,False
uci697,all,dropout_vs_graduate,semester1,full,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,670,63,0.9140518417462483,0.47149894440534834,2.334981129865504,False
uci697,all,dropout_vs_graduate,semester1,full,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__full__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,898,198,0.8193430656934306,0.6319493314567206,2.0930438623977152,False
uci697,all,dropout_vs_graduate,semester1,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,183,6,0.9682539682539683,0.12878254750175933,2.473442579002044,False
uci697,all,dropout_vs_graduate,semester1,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,361,10,0.9730458221024259,0.25404644616467276,2.485683556813375,False
uci697,all,dropout_vs_graduate,semester1,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,638,95,0.8703956343792633,0.4489795918367347,2.2234596430659574,False
uci697,all,dropout_vs_graduate,semester1,legacy_operational,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,851,245,0.7764598540145985,0.5988740323715693,1.9834970232744493,False
uci697,all,dropout_vs_graduate,semester1,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,184,5,0.9735449735449735,0.1294862772695285,2.486958658668722,False
uci697,all,dropout_vs_graduate,semester1,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,360,11,0.9703504043126685,0.2533427163969036,2.4787980067945017,False
uci697,all,dropout_vs_graduate,semester1,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,640,93,0.8731241473396999,0.45038705137227303,2.2304297359909295,False
uci697,all,dropout_vs_graduate,semester1,legacy_operational,logistic,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__legacy_operational__logistic,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.3,1096,849,247,0.7746350364963503,0.597466572836031,1.9788354556521828,False
uci697,all,dropout_vs_graduate,semester1,loo__age_at_enrollment,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__age_at_enrollment__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.05,189,188,1,0.9947089947089947,0.13230119634060522,2.5410229773354334,True
uci697,all,dropout_vs_graduate,semester1,loo__age_at_enrollment,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__age_at_enrollment__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.1,371,366,5,0.9865229110512129,0.25756509500351865,2.520111306907743,True
uci697,all,dropout_vs_graduate,semester1,loo__age_at_enrollment,histgb,c13_selected,uci,uci697__all__dropout_vs_graduate__semester1__loo__age_at_enrollment__histgb,1e77b96a42008b27a548794a1d8b331be850bc712aef634e7263f7a7bd66262d,0.2,733,665,68,0.9072305593451568,0.46798029556650245,2.317555897553075,True
